engine_id,cycle,op1,op2,op3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
10,129,0.0022,-0.0005,100.0,518.67,642.95,1592.66,1402.53,14.62,21.61,554.39,2388.02,9064.1,1.3,47.37,521.87,2388.05,8142.55,8.4125,0.03,393,2388,100.0,39.0,23.3742
10,130,-0.002,0.0003,100.0,518.67,642.96,1586.39,1392.34,14.62,21.61,554.56,2388.02,9056.91,1.3,47.36,521.96,2388.03,8143.91,8.3843,0.03,393,2388,100.0,38.97,23.3554
10,131,0.0006,0.0,100.0,518.67,642.52,1584.89,1401.38,14.62,21.61,553.12,2388.03,9067.68,1.3,47.4,522.08,2388.0,8143.81,8.4367,0.03,394,2388,100.0,38.86,23.3976
10,132,-0.0008,-0.0005,100.0,518.67,642.61,1585.32,1406.97,14.62,21.61,554.0,2387.98,9067.49,1.3,47.38,522.02,2388.06,8146.27,8.4078,0.03,392,2388,100.0,39.0,23.3814
10,133,0.0012,-0.0001,100.0,518.67,641.97,1582.98,1404.57,14.62,21.61,554.08,2388.04,9064.8,1.3,47.29,522.29,2388.04,8141.45,8.4343,0.03,394,2388,100.0,38.88,23.2807
10,134,-0.0009,-0.0002,100.0,518.67,642.68,1591.88,1399.59,14.62,21.61,553.7,2388.05,9067.99,1.3,47.19,522.17,2388.06,8140.14,8.4323,0.03,394,2388,100.0,39.03,23.4416
10,135,0.0009,-0.0001,100.0,518.67,642.53,1587.6,1395.31,14.62,21.61,554.57,2388.08,9061.82,1.3,47.24,522.07,2388.04,8145.45,8.4328,0.03,393,2388,100.0,38.95,23.2765
10,136,-0.0019,0.0,100.0,518.67,642.0,1589.85,1405.02,14.62,21.61,554.4,2388.08,9067.59,1.3,47.29,521.73,2388.04,8147.91,8.4223,0.03,393,2388,100.0,39.07,23.3663
10,137,0.0039,-0.0004,100.0,518.67,642.06,1585.82,1401.14,14.62,21.61,553.6,2388.06,9063.53,1.3,47.37,522.31,2388.04,8146.01,8.4172,0.03,392,2388,100.0,38.9,23.4231
10,138,0.0001,-0.0003,100.0,518.67,642.21,1584.93,1399.39,14.62,21.61,554.39,2388.02,9062.81,1.3,47.45,522.44,2388.07,8143.61,8.413,0.03,391,2388,100.0,38.98,23.3811
10,139,-0.0002,0.0004,100.0,518.67,642.33,1584.66,1406.4,14.62,21.61,554.58,2388.06,9060.16,1.3,47.5,522.24,2388.07,8141.99,8.4204,0.03,393,2388,100.0,38.94,23.3094
10,140,0.001,0.0003,100.0,518.67,642.7,1588.5,1401.95,14.62,21.61,553.83,2388.07,9061.92,1.3,47.35,522.04,2388.01,8143.63,8.3792,0.03,392,2388,100.0,38.98,23.2835
10,141,-0.0044,-0.0002,100.0,518.67,641.83,1586.04,1401.44,14.62,21.61,554.19,2388.04,9059.16,1.3,47.49,521.67,2388.01,8139.55,8.431,0.03,394,2388,100.0,39.03,23.492
10,142,-0.001,-0.0003,100.0,518.67,642.01,1588.02,1405.31,14.62,21.61,554.48,2388.03,9064.38,1.3,47.47,522.07,2388.01,8147.95,8.4079,0.03,393,2388,100.0,38.86,23.3431
10,143,0.0009,0.0005,100.0,518.67,642.22,1583.76,1400.11,14.62,21.61,555.1,2388.01,9061.08,1.3,47.16,521.83,2388.01,8140.28,8.3736,0.03,393,2388,100.0,39.02,23.3474
10,144,0.0024,0.0005,100.0,518.67,642.27,1588.27,1403.89,14.62,21.61,554.72,2388.08,9067.47,1.3,47.34,521.76,2388.01,8148.43,8.3967,0.03,392,2388,100.0,38.9,23.3311
10,145,-0.0013,-0.0001,100.0,518.67,642.51,1581.14,1406.37,14.62,21.61,554.54,2388.05,9058.42,1.3,47.3,522.11,2388.01,8140.51,8.4272,0.03,392,2388,100.0,38.87,23.2969
10,146,-0.0045,-0.0002,100.0,518.67,641.92,1592.06,1401.13,14.62,21.61,554.51,2388.04,9061.7,1.3,47.41,522.35,2388.04,8141.27,8.4099,0.03,393,2388,100.0,39.19,23.3397
10,147,-0.0055,-0.0,100.0,518.67,642.51,1589.69,1402.33,14.62,21.61,554.29,2388.06,9056.26,1.3,47.23,521.88,2388.05,8137.51,8.4275,0.03,392,2388,100.0,38.85,23.2671
10,148,-0.0001,-0.0001,100.0,518.67,642.61,1580.08,1400.56,14.62,21.61,553.82,2388.06,9062.42,1.3,47.41,521.98,2388.05,8144.44,8.4322,0.03,392,2388,100.0,38.94,23.3981
10,149,-0.0022,-0.0004,100.0,518.67,641.85,1586.49,1411.61,14.62,21.61,553.56,2388.05,9070.55,1.3,47.29,521.85,2388.04,8140.95,8.4131,0.03,392,2388,100.0,39.08,23.4495
10,150,-0.0015,-0.0002,100.0,518.67,642.87,1587.69,1411.69,14.62,21.61,554.47,2388.04,9069.08,1.3,47.53,521.56,2388.05,8140.72,8.4084,0.03,392,2388,100.0,39.0,23.3483
10,151,0.0001,0.0001,100.0,518.67,641.78,1584.41,1399.92,14.62,21.61,554.8,2388.05,9065.16,1.3,47.31,522.16,2388.06,8144.73,8.3863,0.03,392,2388,100.0,38.93,23.3413
10,152,-0.0009,0.0002,100.0,518.67,642.17,1593.08,1406.43,14.62,21.61,553.72,2388.07,9069.62,1.3,47.23,521.97,2388.09,8142.43,8.413,0.03,393,2388,100.0,38.95,23.3771
10,153,0.0006,0.0001,100.0,518.67,642.35,1583.03,1398.8,14.62,21.61,554.1,2387.99,9066.63,1.3,47.42,521.98,2388.07,8142.72,8.3879,0.03,392,2388,100.0,38.88,23.3957
10,154,-0.0019,0.0003,100.0,518.67,642.48,1584.52,1405.31,14.62,21.61,553.54,2388.11,9065.47,1.3,47.17,522.21,2388.01,8142.6,8.4569,0.03,392,2388,100.0,38.88,23.319
10,155,-0.0027,-0.0002,100.0,518.67,642.58,1585.28,1406.11,14.62,21.61,554.53,2388.01,9065.2,1.3,47.28,522.07,2388.07,8147.49,8.4477,0.03,393,2388,100.0,38.97,23.3644
10,156,0.0003,0.0003,100.0,518.67,642.2,1588.48,1400.95,14.62,21.61,554.45,2388.07,9056.63,1.3,47.13,521.14,2388.08,8144.46,8.4179,0.03,391,2388,100.0,38.92,23.3511
10,157,-0.0035,-0.0003,100.0,518.67,642.12,1594.33,1401.63,14.62,21.61,553.64,2388.07,9063.8,1.3,47.36,522.02,2388.03,8143.54,8.4228,0.03,393,2388,100.0,38.85,23.3541
10,158,-0.0015,0.0004,100.0,518.67,642.59,1585.27,1401.77,14.62,21.61,553.06,2388.05,9065.6,1.3,47.35,522.02,2388.09,8144.21,8.4178,0.03,392,2388,100.0,39.0,23.3286
10,159,-0.0005,-0.0004,100.0,518.67,642.06,1585.64,1400.15,14.62,21.61,553.99,2388.04,9065.19,1.3,47.32,521.67,2388.05,8148.25,8.4241,0.03,392,2388,100.0,38.8,23.4029
10,160,-0.0003,0.0001,100.0,518.67,642.42,1590.47,1409.24,14.62,21.61,554.3,2388.1,9066.56,1.3,47.26,521.63,2388.07,8138.43,8.4698,0.03,393,2388,100.0,38.85,23.4443
10,161,-0.0023,0.0004,100.0,518.67,642.44,1589.04,1400.45,14.62,21.61,553.95,2388.06,9054.56,1.3,47.43,521.62,2388.09,8147.15,8.4396,0.03,392,2388,100.0,38.81,23.3529
10,162,-0.0048,0.0003,100.0,518.67,642.45,1591.81,1398.25,14.62,21.61,553.59,2388.04,9066.5,1.3,47.42,522.22,2388.1,8141.36,8.4471,0.03,392,2388,100.0,38.9,23.3858
10,163,-0.0017,-0.0001,100.0,518.67,642.34,1588.79,1396.44,14.62,21.61,553.62,2388.08,9059.09,1.3,47.32,521.46,2388.04,8141.68,8.4281,0.03,393,2388,100.0,38.93,23.3342
10,164,0.0029,-0.0003,100.0,518.67,642.37,1585.86,1403.88,14.62,21.61,553.65,2388.06,9068.02,1.3,47.48,522.1,2388.06,8145.08,8.4215,0.03,392,2388,100.0,38.87,23.411
10,165,0.0001,-0.0003,100.0,518.67,642.37,1590.66,1407.55,14.62,21.61,554.28,2388.08,9054.77,1.3,47.43,522.36,2388.01,8148.03,8.4311,0.03,392,2388,100.0,39.0,23.361
10,166,-0.003,0.0005,100.0,518.67,642.17,1591.33,1403.7,14.62,21.61,554.19,2388.08,9059.18,1.3,47.42,521.91,2388.04,8145.79,8.4361,0.03,392,2388,100.0,38.77,23.3255
10,167,-0.002,0.0001,100.0,518.67,642.44,1588.53,1400.11,14.62,21.61,554.61,2388.1,9070.73,1.3,47.49,521.95,2388.02,8146.89,8.4298,0.03,392,2388,100.0,38.96,23.393
10,168,0.0033,-0.0005,100.0,518.67,643.22,1580.86,1400.95,14.62,21.61,553.08,2388.03,9056.88,1.3,47.48,521.71,2388.06,8141.06,8.4292,0.03,392,2388,100.0,38.93,23.2467
10,169,-0.0002,-0.0002,100.0,518.67,642.67,1590.18,1407.89,14.62,21.61,553.76,2388.09,9056.0,1.3,47.48,521.43,2388.06,8141.49,8.397,0.03,393,2388,100.0,38.87,23.3204
10,170,0.0035,0.0004,100.0,518.67,642.52,1586.06,1404.5,14.62,21.61,553.62,2388.05,9070.36,1.3,47.3,522.11,2388.06,8143.0,8.4148,0.03,393,2388,100.0,38.7,23.2733
10,171,-0.0035,-0.0001,100.0,518.67,642.54,1585.76,1406.55,14.62,21.61,553.7,2388.02,9065.65,1.3,47.51,521.69,2388.0,8145.83,8.4261,0.03,393,2388,100.0,39.0,23.3306
10,172,0.0022,-0.0004,100.0,518.67,641.92,1591.39,1403.4,14.62,21.61,553.75,2388.12,9063.39,1.3,47.46,521.87,2388.08,8139.65,8.443,0.03,392,2388,100.0,38.91,23.2712
10,173,0.0027,-0.0005,100.0,518.67,643.14,1584.89,1399.16,14.62,21.61,553.91,2388.03,9068.54,1.3,47.5,521.57,2388.06,8143.03,8.4203,0.03,392,2388,100.0,38.89,23.3204
10,174,0.0014,-0.0002,100.0,518.67,642.51,1590.4,1406.35,14.62,21.61,553.91,2388.13,9066.54,1.3,47.39,521.6,2388.03,8144.08,8.4447,0.03,393,2388,100.0,38.98,23.4364
10,175,-0.0017,-0.0003,100.0,518.67,642.88,1589.14,1406.54,14.62,21.61,554.2,2388.08,9061.35,1.3,47.41,521.23,2388.07,8144.63,8.4127,0.03,394,2388,100.0,38.87,23.2737
10,176,-0.001,-0.0003,100.0,518.67,642.08,1591.5,1390.69,14.62,21.61,553.51,2388.04,9065.1,1.3,47.49,521.69,2388.05,8141.77,8.4411,0.03,392,2388,100.0,39.04,23.2602
10,177,0.0,0.0003,100.0,518.67,642.66,1588.02,1407.23,14.62,21.61,553.32,2388.08,9060.62,1.3,47.49,522.02,2388.15,8140.48,8.4336,0.03,392,2388,100.0,38.96,23.2932
10,178,0.0023,-0.0002,100.0,518.67,642.04,1581.9,1396.72,14.62,21.61,553.16,2388.03,9050.55,1.3,47.07,522.02,2388.06,8137.2,8.421,0.03,393,2388,100.0,38.83,23.2575
10,179,0.0028,-0.0004,100.0,518.67,642.6,1587.84,1399.47,14.62,21.61,553.38,2388.05,9061.28,1.3,47.42,522.03,2388.07,8142.1,8.4098,0.03,391,2388,100.0,38.73,23.3112
10,180,0.0038,0.0004,100.0,518.67,642.85,1584.56,1402.79,14.62,21.61,553.34,2388.07,9064.17,1.3,47.56,521.76,2388.07,8140.32,8.4424,0.03,393,2388,100.0,38.8,23.349
10,181,0.0059,0.0,100.0,518.67,642.67,1591.71,1397.6,14.62,21.61,554.31,2388.06,9059.24,1.3,47.39,522.08,2388.09,8144.36,8.4339,0.03,392,2388,100.0,38.77,23.2874
10,182,-0.0004,0.0001,100.0,518.67,642.05,1589.76,1399.23,14.62,21.61,553.82,2388.08,9065.69,1.3,47.53,521.48,2388.05,8146.61,8.4247,0.03,392,2388,100.0,38.85,23.2949
10,183,0.0013,-0.0002,100.0,518.67,642.14,1595.35,1417.91,14.62,21.61,553.07,2388.1,9065.33,1.3,47.54,522.18,2388.06,8150.02,8.4388,0.03,393,2388,100.0,38.95,23.3883
10,184,0.0016,0.0003,100.0,518.67,642.64,1593.4,1404.02,14.62,21.61,554.81,2388.03,9069.22,1.3,47.56,521.65,2388.01,8142.44,8.4539,0.03,392,2388,100.0,38.93,23.3426
10,185,0.0014,0.0002,100.0,518.67,641.76,1593.58,1407.25,14.62,21.61,553.58,2388.06,9065.45,1.3,47.5,521.08,2388.08,8145.29,8.4029,0.03,392,2388,100.0,38.77,23.4367
10,186,-0.0016,-0.0005,100.0,518.67,642.44,1592.64,1405.97,14.62,21.61,553.46,2388.08,9061.87,1.3,47.45,521.73,2388.08,8142.18,8.4315,0.03,393,2388,100.0,38.75,23.3651
10,187,0.0025,-0.0001,100.0,518.67,642.54,1589.32,1405.92,14.62,21.61,553.56,2388.13,9063.99,1.3,47.6,521.64,2388.11,8141.93,8.4481,0.03,394,2388,100.0,38.94,23.2404
10,188,-0.0028,-0.0003,100.0,518.67,643.07,1585.86,1399.59,14.62,21.61,554.11,2388.07,9065.32,1.3,47.5,521.43,2388.06,8136.2,8.4437,0.03,392,2388,100.0,39.01,23.2616
10,189,-0.0028,-0.0004,100.0,518.67,642.65,1596.72,1414.23,14.62,21.61,553.28,2388.13,9063.03,1.3,47.36,521.44,2388.04,8140.46,8.4033,0.03,394,2388,100.0,38.82,23.1911
10,190,-0.0007,-0.0003,100.0,518.67,642.76,1588.15,1401.04,14.62,21.61,553.89,2388.05,9060.64,1.3,47.16,521.56,2388.06,8144.09,8.4768,0.03,393,2388,100.0,38.88,23.3167
10,191,-0.0001,0.0003,100.0,518.67,642.51,1588.39,1404.44,14.62,21.61,553.71,2388.11,9058.36,1.3,47.57,521.48,2388.04,8138.36,8.4073,0.03,392,2388,100.0,38.82,23.3315
10,192,-0.0018,0.0004,100.0,518.67,643.0,1589.5,1398.99,14.62,21.61,552.88,2388.11,9060.88,1.3,47.59,521.82,2388.08,8141.91,8.4194,0.03,393,2388,100.0,38.79,23.2956
